OBJECTID,ADDRTYPE,LOCATION,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,SPEEDING,HITPARKEDCAR
216395,Block,SW MORGAN ST BETWEEN 35TH AVE SW AND 36TH AVE SW,0,Unknown,NA,0,0,0,0,0,0,0,2020/06/26 00:00:00+00,NA,NA,NA,NA,NA,N
216396,Block,M L KING JR WR WAY S BETWEEN S HOLLY ST AND S WILLOW ST,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/09/03 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216397,Intersection,RAINIER AVE S AND S PLUM ST,1,Property Damage Only Collision,Left Turn,5,0,0,4,0,0,0,2020/02/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216399,Intersection,FREMONT AVE N AND N 42ND ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/10/03 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216402,Intersection,4TH AVE S AND S LUCILE ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/11 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216406,Intersection,LINCOLN PARK WAY SW AND MURRAY AVE SW,0,Unknown,NA,0,0,0,0,0,0,0,2020/07/16 00:00:00+00,NA,NA,NA,NA,NA,Y
216408,Intersection,MELROSE AVE AND OLIVE WAY,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/08/03 00:00:00+00,NA,NA,NA,NA,NA,N
216410,Block,LAKE CITY WAY NE BETWEEN NE 135TH ST AND NE 137TH ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/06/20 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
216412,Block,W ELMORE ST BETWEEN 23RD AVE W AND 24TH AVE W,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/10/19 00:00:00+00,N,Overcast,Unknown,Daylight,NA,N
216415,Block,ELLIOTT AVE W BETWEEN W PROSPECT ST AND W LEE ST,1,Property Damage Only Collision,Rear Ended,3,0,0,3,0,0,0,2020/05/27 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216418,Intersection,3RD AVE S AND S BENNETT ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/06/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216419,Intersection,2ND AVE SW AND HIGHLAND PARK WAY SW,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/08/09 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216421,Block,FAUNTLEROY WAY SW BETWEEN SW BRANDON ST AND SW FINDLAY ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/06/09 00:00:00+00,NA,NA,NA,NA,NA,N
216423,Block,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/07/07 00:00:00+00,N,Clear,Dry,Dark - No Street Lights,NA,N
216425,Block,4TH AVE S BETWEEN S HANFORD ST AND S HORTON ST,2,Injury Collision,Rear Ended,3,0,0,2,2,0,0,2020/07/01 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
216429,Block,41ST AVE SW BETWEEN SW AUSTIN ST AND SW IDA ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/06/27 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,Y
216432,Intersection,35TH AVE NE AND NE 98TH ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/07/20 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216435,Block,12TH AVE S BETWEEN S JACKSON ST AND S KING ST,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,2020/07/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216437,Intersection,1ST AVE S AND S BRANDON ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/06/12 00:00:00+00,NA,NA,NA,NA,NA,N
216438,Intersection,RAINIER AVE S AND S ANGELINE ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/07/01 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
216439,Block,29TH AVE NE BETWEEN NE 70TH ST AND NE 72ND ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/09/28 00:00:00+00,NA,NA,NA,NA,NA,Y
216441,Block,M L KING JR WAY S BETWEEN E YESLER WAY AND S WASHINGTON ST,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,2020/09/15 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,Y
216443,Intersection,CARLETON AVE S AND S BAILEY ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/06/16 00:00:00+00,NA,NA,NA,NA,NA,N
216446,Intersection,11TH AVE SW AND SW ELMGROVE ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/07/03 00:00:00+00,N,Clear,Dry,Daylight,Y,N
216448,Intersection,5TH AVE AND SPRING ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/09/23 00:00:00+00,N,Raining,Wet,Daylight,NA,N
216449,Block,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/05/21 00:00:00+00,N,Other,Unknown,Unknown,NA,Y
216451,Intersection,38TH AVE S AND S OTHELLO ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/09/20 00:00:00+00,NA,NA,NA,NA,NA,N
216453,Intersection,PROSPECT ST AND TAYLOR AVE N,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,0,2020/08/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216455,Intersection,FAIRVIEW AVE N AND THOMAS ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/15 00:00:00+00,N,Fog/Smog/Smoke,Dry,Daylight,NA,N
216459,Block,WALLINGFORD AVE N BETWEEN N 40TH ST AND N 41ST ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/06/20 00:00:00+00,N,Overcast,Wet,Dawn,NA,N
216461,Intersection,3RD AVE AND SPRING ST,2,Injury Collision,Angles,5,0,0,2,2,0,0,2020/06/13 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216462,Block,N 145TH ST BETWEEN STONE AVE N AND INTERLAKE AVE N,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/08/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216466,Intersection,1ST AVE NE AND NE 145TH ST,2,Injury Collision,Angles,5,0,0,2,4,0,0,2020/08/04 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216470,Intersection,AIRPORT WAY S AND S EDMUNDS ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/02/24 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216472,Intersection,43RD AVE S AND S OTHELLO ST,2,Injury Collision,Angles,3,0,0,2,2,0,0,2020/07/20 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216474,Block,2ND AVE BETWEEN PIKE ST AND PINE ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/09/21 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
216476,Block,S KING ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/09/25 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,Y,Y
216479,Block,S MICHIGAN ST BETWEEN 5TH PL S AND 6TH AVE S,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/08/14 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216482,Intersection,13TH AVE S AND AIRPORT WAY S,2,Injury Collision,Left Turn,2,0,0,2,2,0,0,2020/10/20 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216483,NA,NA,0,Unknown,NA,0,0,0,0,0,0,0,2020/07/17 00:00:00+00,NA,NA,NA,NA,NA,N
216485,Intersection,LAKE CITY WAY NE AND NE NORTHGATE WAY,2,Injury Collision,Angles,5,0,0,2,1,0,0,2020/10/11 00:00:00+00,N,Raining,Wet,Daylight,NA,N
216487,Intersection,3RD AVE NW AND NW 50TH ST,2,Injury Collision,Angles,3,0,0,3,1,0,0,2020/09/02 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216489,Block,DELRIDGE WAY SW BETWEEN 22ND AVE SW AND SW WILLOW ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/07/12 00:00:00+00,N,Overcast,Dry,Dawn,NA,Y
216494,Block,NW 51ST ST BETWEEN 11TH AVE NW AND 14TH AVE NW,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,2020/07/08 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
216495,Block,N 130TH ST BETWEEN SUNNYSIDE AVE N AND 1ST AVE NE,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/09/20 00:00:00+00,N,Raining,Wet,Daylight,NA,N
216496,Block,NW 85TH ST BETWEEN 19TH AVE NW AND 20TH AVE NW,1,Property Damage Only Collision,Rear Ended,4,0,0,3,0,0,0,2020/04/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216498,Block,1ST AVE S BETWEEN S CLOVERDALE W ST AND 1ST AVS OFF S RP,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/09/30 00:00:00+00,N,Clear,Dry,Daylight,Y,N
216500,Block,15TH AVE NE BETWEEN NE 77TH ST AND NE 80TH ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/08/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216502,Block,FREMONT AVE N BETWEEN N 83RD ST AND N 84TH ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/09/30 00:00:00+00,NA,NA,NA,NA,NA,Y
216506,Intersection,3RD AVE NW AND NW 100TH ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/05/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216508,Intersection,1ST AVE S AND S KING ST,2,Injury Collision,Angles,3,0,0,2,2,0,0,2020/06/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216510,Block,RIVIERA PL NE BETWEEN DEAD END 1 AND 42ND PL NE,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/06/17 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216511,Intersection,QUEEN ANNE DR AND WARREN AVE N,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/08/30 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216514,Intersection,PIKE PL AND STEWART ST,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/09/28 00:00:00+00,N,Overcast,Dry,Dark - Street Lights On,NA,N
216515,Block,S GARDEN ST BETWEEN 46TH AVE S AND 48TH AVE S,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/07/24 00:00:00+00,N,Other,Unknown,Unknown,NA,Y
216517,Intersection,4TH AVE S AND S JACKSON ST,2,Injury Collision,Angles,4,0,0,3,1,0,0,2020/09/28 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216519,Intersection,DENSMORE AVE N AND N 143RD ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/07/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216521,Block,23RD AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/10/02 00:00:00+00,NA,NA,NA,NA,NA,Y
216525,Block,42ND PL NE BETWEEN 42ND AVE NE AND RIVIERA PL NE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/05/27 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216527,Block,WHITMAN AVE N BETWEEN N 105TH ST AND N 107TH ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/08/15 00:00:00+00,NA,NA,NA,NA,NA,N
216529,Block,E ROANOKE ST BETWEEN BROADWAY E AND 10TH W AVE E,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/06/18 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216530,Block,N NORTHGATE WAY BETWEEN BURKE AVE N AND MERIDIAN AVE N,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,2020/07/18 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216534,Intersection,BROADWAY E AND E OLIVE WAY,2,Injury Collision,NA,1,0,0,0,1,0,0,2020/09/10 00:00:00+00,NA,NA,NA,NA,NA,N
216538,Block,RAINIER AVE S BETWEEN S BAYVIEW ST AND S MCCLELLAN ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/14 00:00:00+00,NA,NA,NA,NA,NA,N
216540,Block,UNIVERSITY BR BETWEEN POINT B AND EASTLAKE AVE NE,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/06/18 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216542,Intersection,4TH AVE S AND S JACKSON ST,2,Injury Collision,Angles,3,0,0,2,1,0,0,2020/08/28 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216544,Block,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/09/17 00:00:00+00,N,Overcast,Unknown,Dark - Unknown Lighting,NA,N
216548,Block,15TH AVE S BETWEEN S GRAND ST AND S HOLGATE ST,2,Injury Collision,Parked Car,2,0,0,2,1,0,0,2020/06/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216550,Block,WESTLAKE AVE N BETWEEN NEWTON ST AND CROCKETT ST,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,2020/10/16 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
216551,Block,6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/08/05 00:00:00+00,N,Clear,Ice,Dark - Street Lights On,NA,N
216553,Intersection,RAINIER AVE S AND S GARDEN ST,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/09/22 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216555,Block,8TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,2,Injury Collision,Other,2,0,0,2,1,0,0,2020/08/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216557,Intersection,ASHWORTH AVE N AND N 80TH ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/06/09 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
216561,Intersection,LAKE CITY WAY NE AND NE 125TH ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/08/28 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216563,Intersection,PHINNEY AVE N AND N 85TH ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/06/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216564,Block,NE 125TH ST BETWEEN NE 125TH SR W ST AND 11TH AVE NE,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,2020/10/18 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216565,Block,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/04 00:00:00+00,NA,NA,NA,NA,NA,N
216567,Intersection,20TH AVE AND E MADISON ST,2,Injury Collision,Left Turn,2,0,0,2,2,0,0,2020/07/22 00:00:00+00,N,Overcast,Dry,Dusk,NA,N
216569,Block,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/08/18 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216571,Block,21ST AVE S BETWEEN S HINDS ST AND S SPOKANE ST,1,Property Damage Only Collision,Parked Car,5,0,0,5,0,0,0,2020/08/21 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,Y
216575,Block,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/08/06 00:00:00+00,NA,NA,NA,NA,NA,N
216577,Block,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/08/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216579,Block,AURORA AVE N BETWEEN N 80TH ST AND N 81ST ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/10/01 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216580,Block,WEST MARGINAL WAY S BETWEEN 1ST AVE S AND S HOLDEN ST,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/08/02 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216584,Intersection,5TH AVE NE AND NE 85TH ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/08/14 00:00:00+00,NA,NA,NA,NA,NA,Y
216587,Block,7TH AVE NW BETWEEN NW 95TH ST AND NW 97TH ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/09/01 00:00:00+00,NA,NA,NA,NA,NA,Y
216589,Block,RENTON AVE S BETWEEN M L KING JR ER N WAY S AND S CHARLESTOWN ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/03 00:00:00+00,NA,NA,NA,NA,NA,Y
216591,Block,15TH AVE W BETWEEN W WHEELER ST AND GILMAN DR W,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/06/09 00:00:00+00,NA,NA,NA,NA,NA,N
216593,NA,NA,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/08/13 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216595,Block,CALIFORNIA AVE SW BETWEEN SW ALASKA ST AND ERSKINE WAY SW,2,Injury Collision,Parked Car,2,0,0,2,1,0,0,2020/10/13 00:00:00+00,N,Overcast,Wet,Daylight,NA,Y
216597,Block,N 46 UPPER ST BETWEEN AURORA AVE N AND WHITMAN AVE N,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/08/22 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216600,Intersection,4TH AVE S AND S JACKSON ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/07/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216602,Block,YALE AVE BETWEEN HOWELL ST AND STEWART ST,1,Property Damage Only Collision,Head On,4,0,0,2,0,0,0,2020/09/22 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216603,Intersection,CORLISS AVE N AND N 45TH ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/07/18 00:00:00+00,NA,NA,NA,NA,NA,N
216605,Block,3RD AVE BETWEEN YESLER WAY AND JAMES ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/06/11 00:00:00+00,N,Raining,Wet,Daylight,NA,N
216607,Intersection,14TH AVE S AND S CLOVERDALE ST,1,Property Damage Only Collision,NA,4,0,0,0,0,0,0,2020/09/09 00:00:00+00,NA,NA,NA,NA,NA,N
216610,Block,S ORCAS ST BETWEEN 25TH AVE S AND 26TH AVE S,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/09/07 00:00:00+00,N,Clear,Dry,Dusk,NA,N
216612,Block,RAINIER AVE S BETWEEN 21ST S AVE S AND S GRAND ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/05/12 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216614,Intersection,1ST AVE AND CEDAR ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/07/03 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216616,Intersection,MERIDIAN AVE N AND N 107TH ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/10 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216618,Block,S FERDINAND ST BETWEEN 35TH AVE S AND 37TH AVE S,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/09/22 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,Y
216622,Block,JAMES ST BETWEEN 6TH AVE AND 7TH AVE,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/06/27 00:00:00+00,N,Raining,Wet,Daylight,Y,N
216624,Intersection,3RD AVE NW AND HOLMAN RD NW,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,2020/07/13 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216625,Block,11TH AVE NE BETWEEN NE 73RD ST AND NE 75TH ST,2,Injury Collision,Parked Car,3,0,0,2,1,0,0,2020/06/22 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216627,Intersection,5TH AVE NE AND NE 92ND ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/09/24 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216628,Block,N 46 UPPER ST BETWEEN AURORA AVE N AND WHITMAN AVE N,2,Injury Collision,Rear Ended,5,0,0,2,1,0,0,2020/07/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216630,Intersection,AIRPORT WAY S AND S ROYAL BROUGHAM WAY,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/06/15 00:00:00+00,NA,NA,NA,NA,NA,N
216634,Block,NW 103RD ST BETWEEN 3RD S AVE NW AND 4TH AVE NW,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2020/09/10 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216636,Intersection,5TH AVE AND MARION ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/07/13 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216637,Block,10TH AVE W BETWEEN OLYMPIC WAY W AND W GALER ST,2b,Serious Injury Collision,NA,1,0,0,0,1,0,0,2020/09/20 00:00:00+00,NA,NA,NA,NA,NA,Y
216638,Block,LAKE WASHINGTON BLVD S BETWEEN S HORTON NR ST AND S HORTON ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/07/24 00:00:00+00,N,Overcast,Dry,Dark - No Street Lights,NA,N
216640,Intersection,RAINIER AVE S AND S WELLER ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/09/17 00:00:00+00,N,Fog/Smog/Smoke,Dry,Daylight,NA,N
216643,Block,NE 127TH ST BETWEEN 30TH AVE NE AND LAKE CITY WAY NE,3,Fatality Collision,Pedestrian,2,1,0,1,0,0,1,2020/10/20 00:00:00+00,N,Overcast,NA,Dark - Street Lights On,NA,N
216647,Intersection,33RD AVE S AND S DAWSON ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/08/10 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216649,Intersection,4TH AVE S AND S BRANDON ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/08/14 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216651,Block,25TH AVE NE BETWEEN NE BLAKELEY ST AND NE 54TH ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/10/03 00:00:00+00,NA,NA,NA,NA,NA,N
216655,Block,1ST AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/06/24 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
216658,Block,AIRPORT WAY S BETWEEN S HANFORD ST AND S HORTON N ST,2b,Serious Injury Collision,Left Turn,2,0,0,2,1,1,0,2020/09/04 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216660,Block,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/20 00:00:00+00,NA,NA,NA,NA,NA,Y
216661,Intersection,BOREN AVE AND OLIVE WAY,2,Injury Collision,Other,2,0,0,2,1,0,0,2020/07/04 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216662,Intersection,7TH AVE AND UNION ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/10/01 00:00:00+00,NA,NA,NA,NA,NA,Y
216664,Block,6TH AVE S BETWEEN S ROYAL BROUGHAM WAY AND S MASSACHUSETTS ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/10/01 00:00:00+00,NA,NA,NA,NA,NA,N
216666,Intersection,ALASKAN WAY S AND S JACKSON ST,2b,Serious Injury Collision,Right Turn,2,0,0,2,1,1,0,2020/07/01 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
216669,Block,SHILSHOLE AVE NW BETWEEN 22ND AVE NW AND 24TH AVE NW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/06/20 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216671,Block,S MICHIGAN ST BETWEEN 6TH AVE S AND 7TH AVE S,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,2020/09/25 00:00:00+00,N,Overcast,Wet,Daylight,NA,N
216672,Intersection,LAKE CITY WAY NE AND NE 80TH ST,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/06/26 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216674,Block,AURORA AVE N BETWEEN N NORTHGATE WAY AND N 107TH S ST,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,2020/09/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216676,Block,40TH AVE S BETWEEN S AUSTIN ST AND S HOLDEN ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/09/09 00:00:00+00,NA,NA,NA,NA,NA,Y
216678,Intersection,BROADWAY E AND E OLIVE WAY,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/09/20 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
216683,Intersection,23RD AVE NW AND NW 77TH ST,1,Property Damage Only Collision,Angles,6,0,0,2,0,0,0,2020/08/04 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216685,Block,EASTLAKE AVE E BETWEEN E HOWE ST AND E NEWTON ST,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/06/27 00:00:00+00,NA,NA,NA,NA,NA,Y
216686,Block,22ND AVE E BETWEEN E NEWTON ST AND E LYNN ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/09/20 00:00:00+00,NA,NA,NA,NA,NA,Y
216690,Intersection,8TH AVE NE AND NE 85TH ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/09/08 00:00:00+00,NA,NA,NA,NA,NA,Y
216692,Block,NE 115TH ST BETWEEN 5TH AVE NE AND 7TH AVE NE,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/08/17 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
216694,Intersection,24TH AVE E AND E GALER ST,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,0,2020/09/17 00:00:00+00,N,Clear,Dry,Daylight,NA,N
216699,Intersection,HIGHLAND PARK WAY SW AND WEST MARGINAL WAY SW,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/08/17 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
216701,Block,OLSON PL SW BETWEEN SW CAMBRIDGE PL AND SW ROXBURY ST,1,Property Damage Only Collision,Rear Ended,3,0,0,3,0,0,0,2020/06/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
